date,fyrirtaeki,flokkur,n
2018-01-18,Gallup,Sósíalistaflokkurinn,0
2018-01-18,Gallup,Vinstri Græn,509.70873199999994
2018-01-18,Gallup,Viðreisn,220.17004399999996
2018-01-27,MMR,Annað,22.272
2018-01-27,MMR,Flokkur Fólksins,38.976
2018-01-27,MMR,Framsóknarflokkurinn,103.93599999999998
2018-01-27,MMR,Miðflokkurinn,71.45599999999999
2018-01-27,MMR,Píratar,119.71199999999997
2018-01-27,MMR,Samfylkingin,138.272
2018-01-27,MMR,Sjálfstæðisflokkurinn,206.944
2018-01-27,MMR,Sósíalistaflokkurinn,0
2018-01-27,MMR,Vinstri Græn,170.75199999999998
2018-01-27,MMR,Viðreisn,55.67999999999999
2018-02-15,Gallup,Annað,67.624
2018-02-15,Gallup,Flokkur Fólksins,181.3552727272727
2018-02-15,Gallup,Framsóknarflokkurinn,285.8650909090909
2018-02-15,Gallup,Miðflokkurinn,264.3483636363636
2018-02-15,Gallup,Píratar,365.7843636363636
2018-02-15,Gallup,Samfylkingin,470.29418181818176
2018-02-15,Gallup,Sjálfstæðisflokkurinn,722.3472727272726
2018-02-15,Gallup,Sósíalistaflokkurinn,0
2018-02-15,Gallup,Vinstri Græn,510.25381818181813
2018-02-15,Gallup,Viðreisn,209.01963636363632
2018-03-13,Gallup,Annað,46.32032967032966
2018-03-13,Gallup,Flokkur Fólksins,151.31307692307692
2018-03-13,Gallup,Framsóknarflokkurinn,284.0980219780219
2018-03-13,Gallup,Miðflokkurinn,268.657912087912
2018-03-13,Gallup,Píratar,386.00274725274716
2018-03-13,Gallup,Samfylkingin,509.5236263736263
2018-03-13,Gallup,Sjálfstæðisflokkurinn,756.5653846153845
2018-03-13,Gallup,Sósíalistaflokkurinn,0
2018-03-13,Gallup,Vinstri Græn,429.23505494505486
2018-03-13,Gallup,Viðreisn,259.3938461538461
2018-04-12,Gallup,Annað,87.78851102204406
2018-04-12,Gallup,Flokkur Fólksins,160.30945490981964
2018-04-12,Gallup,Framsóknarflokkurinn,366.4216112224448
2018-04-12,Gallup,Miðflokkurinn,301.53445090180355
2018-04-12,Gallup,Píratar,419.85809619238466
2018-04-12,Gallup,Samfylkingin,675.5898456913827
2018-04-12,Gallup,Sjálfstæðisflokkurinn,965.6736212424848
2018-04-12,Gallup,Sósíalistaflokkurinn,0
2018-04-12,Gallup,Vinstri Græn,538.1817414829658
2018-04-12,Gallup,Viðreisn,293.9006673346693
2018-04-16,MMR,Annað,25.505505505505504
2018-04-16,MMR,Flokkur Fólksins,62.85285285285286
2018-04-16,MMR,Framsóknarflokkurinn,66.4964964964965
2018-04-16,MMR,Miðflokkurinn,80.16016016016017
2018-04-16,MMR,Píratar,139.3693693693694
2018-04-16,MMR,Samfylkingin,123.8838838838839
2018-04-16,MMR,Sjálfstæðisflokkurinn,217.7077077077077
2018-04-16,MMR,Sósíalistaflokkurinn,0
2018-04-16,MMR,Vinstri Græn,130.26026026026028
2018-04-16,MMR,Viðreisn,63.76376376376377
2018-05-16,Gallup,Annað,68.50979579579581
2018-05-16,Gallup,Flokkur Fólksins,165.22950750750752
2018-05-16,Gallup,Framsóknarflokkurinn,358.66893093093097
2018-05-16,Gallup,Miðflokkurinn,342.54897897897905
2018-05-16,Gallup,Píratar,535.9884024024026
2018-05-16,Gallup,Samfylkingin,721.36784984985
2018-05-16,Gallup,Sjálfstæðisflokkurinn,959.1371411411413
2018-05-16,Gallup,Sósíalistaflokkurinn,0
2018-05-16,Gallup,Vinstri Græn,535.9884024024026
2018-05-16,Gallup,Viðreisn,338.5189909909911
2018-05-19,MMR,Annað,27.870000000000005
2018-05-19,MMR,Flokkur Fólksins,52.024
2018-05-19,MMR,Framsóknarflokkurinn,93.82900000000001
2018-05-19,MMR,Miðflokkurinn,91.04200000000002
2018-05-19,MMR,Píratar,130.989
2018-05-19,MMR,Samfylkingin,135.63400000000001
2018-05-19,MMR,Sjálfstæðisflokkurinn,220.173
2018-05-19,MMR,Sósíalistaflokkurinn,0
2018-05-19,MMR,Vinstri Græn,111.48000000000002
2018-05-19,MMR,Viðreisn,65.959
2018-06-15,MMR,Annað,20.35
2018-06-15,MMR,Flokkur Fólksins,75.85
2018-06-15,MMR,Framsóknarflokkurinn,87.875
2018-06-15,MMR,Miðflokkurinn,98.05
2018-06-15,MMR,Píratar,132.275
2018-06-15,MMR,Samfylkingin,139.67499999999998
2018-06-15,MMR,Sjálfstæðisflokkurinn,199.8
2018-06-15,MMR,Sósíalistaflokkurinn,0
2018-06-15,MMR,Vinstri Græn,117.47500000000001
2018-06-15,MMR,Viðreisn,53.65
2018-06-16,Gallup,Annað,119.99100000000003
2018-06-16,Gallup,Flokkur Fólksins,165.393
2018-06-16,Gallup,Framsóknarflokkurinn,275.6550000000001
2018-06-16,Gallup,Miðflokkurinn,259.44000000000005
2018-06-16,Gallup,Píratar,424.8330000000001
2018-06-16,Gallup,Samfylkingin,492.93600000000004
2018-06-16,Gallup,Sjálfstæðisflokkurinn,794.5350000000001
2018-06-16,Gallup,Sósíalistaflokkurinn,0
2018-06-16,Gallup,Vinstri Græn,372.94500000000005
2018-06-16,Gallup,Viðreisn,337.2720000000001
2018-07-15,Gallup,Annað,35.79718309859155
2018-07-15,Gallup,Flokkur Fólksins,214.7830985915493
2018-07-15,Gallup,Framsóknarflokkurinn,329.33408450704223
2018-07-15,Gallup,Miðflokkurinn,307.85577464788736
2018-07-15,Gallup,Píratar,497.5808450704226
2018-07-15,Gallup,Samfylkingin,597.8129577464789
2018-07-15,Gallup,Sjálfstæðisflokkurinn,880.6107042253523
2018-07-15,Gallup,Sósíalistaflokkurinn,0
2018-07-15,Gallup,Vinstri Græn,383.02985915492957
2018-07-15,Gallup,Viðreisn,311.4354929577465
2018-08-18,Gallup,Annað,41.045884
2018-08-18,Gallup,Flokkur Fólksins,212.692308
2018-08-18,Gallup,Framsóknarflokkurinn,305.97840799999994
2018-08-18,Gallup,Miðflokkurinn,324.635628
2018-08-18,Gallup,Píratar,466.4305
2018-08-18,Gallup,Samfylkingin,720.168692
2018-08-18,Gallup,Sjálfstæðisflokkurinn,847.0377879999999
2018-08-18,Gallup,Sósíalistaflokkurinn,0
2018-08-18,Gallup,Vinstri Græn,436.57894799999997
2018-08-18,Gallup,Viðreisn,376.875844
2018-09-09,MMR,Annað,23.825000000000003
2018-09-09,MMR,Flokkur Fólksins,50.509
2018-09-09,MMR,Framsóknarflokkurinn,77.193
2018-09-09,MMR,Miðflokkurinn,102.924
2018-09-09,MMR,Píratar,125.796
2018-09-09,MMR,Samfylkingin,188.69400000000002
2018-09-09,MMR,Sjálfstæðisflokkurinn,202.989
2018-09-09,MMR,Sósíalistaflokkurinn,0
2018-09-09,MMR,Vinstri Græn,105.783
2018-09-09,MMR,Viðreisn,75.287
2018-09-17,Gallup,Annað,40.70181818181817
2018-09-17,Gallup,Flokkur Fólksins,171.52909090909085
2018-09-17,Gallup,Framsóknarflokkurinn,191.8799999999999
2018-09-17,Gallup,Miðflokkurinn,284.91272727272724
2018-09-17,Gallup,Píratar,334.33636363636356
2018-09-17,Gallup,Samfylkingin,561.1036363636363
2018-09-17,Gallup,Sjálfstæðisflokkurinn,715.1890909090907
2018-09-17,Gallup,Sósíalistaflokkurinn,0
2018-09-17,Gallup,Vinstri Græn,299.44909090909084
2018-09-17,Gallup,Viðreisn,311.07818181818175
2018-10-06,MMR,Annað,29.5310621242485
2018-10-06,MMR,Flokkur Fólksins,56.293587174348694
2018-10-06,MMR,Framsóknarflokkurinn,82.13326653306613
2018-10-06,MMR,Miðflokkurinn,109.8186372745491
2018-10-06,MMR,Píratar,117.20140280561121
2018-10-06,MMR,Samfylkingin,154.11523046092185
2018-10-06,MMR,Sjálfstæðisflokkurinn,191.95190380761525
2018-10-06,MMR,Sósíalistaflokkurinn,0
2018-10-06,MMR,Vinstri Græn,100.59018036072145
2018-10-06,MMR,Viðreisn,79.36472945891784
2018-10-16,Gallup,Annað,33.419820895522385
2018-10-16,Gallup,Flokkur Fólksins,207.2028895522388
2018-10-16,Gallup,Framsóknarflokkurinn,240.62271044776116
2018-10-16,Gallup,Miðflokkurinn,344.2241552238806
2018-10-16,Gallup,Píratar,354.2501014925373
2018-10-16,Gallup,Samfylkingin,568.1369552238806
2018-10-16,Gallup,Sjálfstæðisflokkurinn,862.2313791044775
2018-10-16,Gallup,Sósíalistaflokkurinn,33.419820895522385
2018-10-16,Gallup,Vinstri Græn,354.2501014925373
2018-10-16,Gallup,Viðreisn,360.9340656716418
2018-11-10,MMR,Annað,10.386521308225968
2018-11-10,MMR,Flokkur Fólksins,75.82160555004955
2018-11-10,MMR,Framsóknarflokkurinn,91.40138751238851
2018-11-10,MMR,Miðflokkurinn,125.6769078295342
2018-11-10,MMR,Píratar,117.36769078295345
2018-11-10,MMR,Samfylkingin,172.41625371655107
2018-11-10,MMR,Sjálfstæðisflokkurinn,205.65312190287415
2018-11-10,MMR,Sósíalistaflokkurinn,48.81665014866205
2018-11-10,MMR,Vinstri Græn,119.44499504459861
2018-11-10,MMR,Viðreisn,81.01486620416253
2018-11-17,Gallup,Annað,30.824821073558642
2018-11-17,Gallup,Flokkur Fólksins,191.1138906560636
2018-11-17,Gallup,Framsóknarflokkurinn,231.18615805168983
2018-11-17,Gallup,Miðflokkurinn,369.8978528827038
2018-11-17,Gallup,Píratar,314.4131749502982
2018-11-17,Gallup,Samfylkingin,576.4241540755467
2018-11-17,Gallup,Sjálfstæðisflokkurinn,724.3832952286282
2018-11-17,Gallup,Sósíalistaflokkurinn,36.98978528827037
2018-11-17,Gallup,Vinstri Græn,323.66062127236574
2018-11-17,Gallup,Viðreisn,302.0832465208747
2018-12-08,MMR,Annað,9.643916913946587
2018-12-08,MMR,Flokkur Fólksins,40.50445103857567
2018-12-08,MMR,Framsóknarflokkurinn,121.51335311572699
2018-12-08,MMR,Miðflokkurinn,56.89910979228487
2018-12-08,MMR,Píratar,138.87240356083086
2018-12-08,MMR,Samfylkingin,162.9821958456973
2018-12-08,MMR,Sjálfstæðisflokkurinn,213.13056379821958
2018-12-08,MMR,Sósíalistaflokkurinn,25.074183976261125
2018-12-08,MMR,Vinstri Græn,124.40652818991097
2018-12-08,MMR,Viðreisn,81.97329376854599
2018-12-10,MMR,Annað,10.386521308225968
2018-12-10,MMR,Flokkur Fólksins,75.82160555004955
2018-12-10,MMR,Framsóknarflokkurinn,91.40138751238851
2018-12-10,MMR,Miðflokkurinn,125.6769078295342
2018-12-10,MMR,Píratar,117.36769078295345
2018-12-10,MMR,Samfylkingin,172.41625371655107
2018-12-10,MMR,Sjálfstæðisflokkurinn,205.65312190287415
2018-12-10,MMR,Sósíalistaflokkurinn,48.81665014866205
2018-12-10,MMR,Vinstri Græn,119.44499504459861
2018-12-10,MMR,Viðreisn,81.01486620416253
2018-12-17,Gallup,Annað,28.27283582089552
2018-12-17,Gallup,Flokkur Fólksins,149.84602985074625
2018-12-17,Gallup,Framsóknarflokkurinn,322.31032835820895
2018-12-17,Gallup,Miðflokkurinn,161.15516417910447
2018-12-17,Gallup,Píratar,302.51934328358203
2018-12-17,Gallup,Samfylkingin,520.2201791044776
2018-12-17,Gallup,Sjálfstæðisflokkurinn,641.7933731343282
2018-12-17,Gallup,Sósíalistaflokkurinn,90.47307462686567
2018-12-17,Gallup,Vinstri Græn,327.964895522388
2018-12-17,Gallup,Viðreisn,296.86477611940296
2019-01-19,Gallup,Annað,22.865252725470768
2019-01-19,Gallup,Flokkur Fólksins,84.60143508424184
2019-01-19,Gallup,Framsóknarflokkurinn,201.21422398414276
2019-01-19,Gallup,Miðflokkurinn,148.62414271556
2019-01-19,Gallup,Píratar,290.38870961347874
2019-01-19,Gallup,Samfylkingin,436.7263270564917
2019-01-19,Gallup,Sjálfstæðisflokkurinn,535.0469137760159
2019-01-19,Gallup,Sósíalistaflokkurinn,121.18583944499507
2019-01-19,Gallup,Vinstri Græn,258.3773557978197
2019-01-19,Gallup,Viðreisn,208.073799801784
2019-02-09,MMR,Annað,20.405940594059405
2019-02-09,MMR,Flokkur Fólksins,136.719801980198
2019-02-09,MMR,Framsóknarflokkurinn,238.74950495049504
2019-02-09,MMR,Miðflokkurinn,140.8009900990099
2019-02-09,MMR,Píratar,281.6019801980198
2019-02-09,MMR,Samfylkingin,306.08910891089107
2019-02-09,MMR,Sjálfstæðisflokkurinn,453.0118811881188
2019-02-09,MMR,Sósíalistaflokkurinn,93.86732673267326
2019-02-09,MMR,Vinstri Græn,230.5871287128713
2019-02-09,MMR,Viðreisn,159.16633663366338
2019-02-13,MMR,Annað,9.256689791873141
2019-02-13,MMR,Flokkur Fólksins,63.871159563924685
2019-02-13,MMR,Framsóknarflokkurinn,124.96531219028742
2019-02-13,MMR,Miðflokkurinn,56.46580773042616
2019-02-13,MMR,Píratar,96.26957383548067
2019-02-13,MMR,Samfylkingin,147.18136769078296
2019-02-13,MMR,Sjálfstæðisflokkurinn,210.1268582755203
2019-02-13,MMR,Sósíalistaflokkurinn,48.134786917740335
2019-02-13,MMR,Vinstri Græn,102.74925668979186
2019-02-13,MMR,Viðreisn,74.97918731417244
2019-02-14,Gallup,Annað,37.50844091360477
2019-02-14,Gallup,Flokkur Fólksins,127.52869910625623
2019-02-14,Gallup,Framsóknarflokkurinn,337.5759682224429
2019-02-14,Gallup,Miðflokkurinn,251.30655412115198
2019-02-14,Gallup,Píratar,435.0979145978153
2019-02-14,Gallup,Samfylkingin,630.1418073485602
2019-02-14,Gallup,Sjálfstæðisflokkurinn,937.7110228401192
2019-02-14,Gallup,Sósíalistaflokkurinn,187.54220456802383
2019-02-14,Gallup,Vinstri Græn,461.3538232373387
2019-02-14,Gallup,Viðreisn,371.3335650446872
2019-03-13,MMR,Annað,10.148514851485146
2019-03-13,MMR,Flokkur Fólksins,47.69801980198019
2019-03-13,MMR,Framsóknarflokkurinn,112.64851485148513
2019-03-13,MMR,Miðflokkurinn,81.18811881188117
2019-03-13,MMR,Píratar,138.019801980198
2019-03-13,MMR,Samfylkingin,140.04950495049502
2019-03-13,MMR,Sjálfstæðisflokkurinn,239.50495049504948
2019-03-13,MMR,Sósíalistaflokkurinn,44.65346534653465
2019-03-13,MMR,Vinstri Græn,115.69306930693068
2019-03-13,MMR,Viðreisn,95.39603960396038
2019-03-16,Gallup,Annað,36.924155069582504
2019-03-16,Gallup,Flokkur Fólksins,136.61937375745526
2019-03-16,Gallup,Framsóknarflokkurinn,332.31739562624256
2019-03-16,Gallup,Miðflokkurinn,332.31739562624256
2019-03-16,Gallup,Píratar,428.32019880715706
2019-03-16,Gallup,Samfylkingin,587.0940656063618
2019-03-16,Gallup,Sjálfstæðisflokkurinn,923.1038767395626
2019-03-16,Gallup,Sósíalistaflokkurinn,129.23454274353875
2019-03-16,Gallup,Vinstri Græn,428.32019880715706
2019-03-16,Gallup,Viðreisn,380.3187972166998
2019-04-06,MMR,Annað,9.168316831683168
2019-04-06,MMR,Flokkur Fólksins,49.50891089108911
2019-04-06,MMR,Framsóknarflokkurinn,79.76435643564355
2019-04-06,MMR,Miðflokkurinn,93.51683168316829
2019-04-06,MMR,Píratar,137.52475247524748
2019-04-06,MMR,Samfylkingin,127.43960396039603
2019-04-06,MMR,Sjálfstæðisflokkurinn,198.95247524752472
2019-04-06,MMR,Sósíalistaflokkurinn,52.25940594059406
2019-04-06,MMR,Vinstri Græn,95.35049504950494
2019-04-06,MMR,Viðreisn,82.5148514851485
2019-04-17,Gallup,Annað,29.732403177755717
2019-04-17,Gallup,Flokkur Fólksins,118.92961271102287
2019-04-17,Gallup,Framsóknarflokkurinn,237.85922542204574
2019-04-17,Gallup,Miðflokkurinn,264.6183882820259
2019-04-17,Gallup,Píratar,330.02967527308846
2019-04-17,Gallup,Samfylkingin,481.6649314796426
2019-04-17,Gallup,Sjálfstæðisflokkurinn,701.6847149950349
2019-04-17,Gallup,Sósíalistaflokkurinn,107.03665143992058
2019-04-17,Gallup,Vinstri Græn,395.44096226415104
2019-04-17,Gallup,Viðreisn,327.0564349553129
2019-05-02,MMR,Annað,9.316831683168317
2019-05-02,MMR,Flokkur Fólksins,47.515841584158416
2019-05-02,MMR,Framsóknarflokkurinn,91.30495049504951
2019-05-02,MMR,Miðflokkurinn,85.71485148514851
2019-05-02,MMR,Píratar,124.84554455445546
2019-05-02,MMR,Samfylkingin,131.36732673267326
2019-05-02,MMR,Sjálfstæðisflokkurinn,188.2
2019-05-02,MMR,Sósíalistaflokkurinn,52.17425742574257
2019-05-02,MMR,Vinstri Græn,124.84554455445546
2019-05-02,MMR,Viðreisn,85.71485148514851
2019-05-15,MMR,Annað,9.683168316831681
2019-05-15,MMR,Flokkur Fólksins,61.97227722772277
2019-05-15,MMR,Framsóknarflokkurinn,112.32475247524751
2019-05-15,MMR,Miðflokkurinn,114.26138613861386
2019-05-15,MMR,Píratar,94.89504950495048
2019-05-15,MMR,Samfylkingin,134.59603960396038
2019-05-15,MMR,Sjálfstæðisflokkurinn,206.25148514851483
2019-05-15,MMR,Sósíalistaflokkurinn,44.542574257425734
2019-05-15,MMR,Vinstri Græn,118.13465346534652
2019-05-15,MMR,Viðreisn,81.33861386138614
2019-05-17,Gallup,Annað,32.355054509415254
2019-05-17,Gallup,Flokkur Fólksins,103.53617443012882
2019-05-17,Gallup,Framsóknarflokkurinn,275.01796333002966
2019-05-17,Gallup,Miðflokkurinn,323.5505450941526
2019-05-17,Gallup,Píratar,362.37661050545086
2019-05-17,Gallup,Samfylkingin,537.0939048562933
2019-05-17,Gallup,Sjálfstæðisflokkurinn,757.108275520317
2019-05-17,Gallup,Sósíalistaflokkurinn,119.71370168483645
2019-05-17,Gallup,Vinstri Græn,401.2026759167492
2019-05-17,Gallup,Viðreisn,352.6700941526263
2019-05-26,MMR,Annað,9.218595450049456
2019-05-26,MMR,Flokkur Fólksins,38.71810089020772
2019-05-26,MMR,Framsóknarflokkurinn,89.42037586547973
2019-05-26,MMR,Miðflokkurinn,99.56083086053414
2019-05-26,MMR,Píratar,129.0603363006924
2019-05-26,MMR,Samfylkingin,115.2324431256182
2019-05-26,MMR,Sjálfstæðisflokkurinn,198.19980217606332
2019-05-26,MMR,Sósíalistaflokkurinn,46.09297725024728
2019-05-26,MMR,Vinstri Græn,129.98219584569733
2019-05-26,MMR,Viðreisn,76.5143422354105
2019-06-11,MMR,Annað,9.79187314172448
2019-06-11,MMR,Flokkur Fólksins,41.12586719524281
2019-06-11,MMR,Framsóknarflokkurinn,75.39742319127849
2019-06-11,MMR,Miðflokkurinn,103.79385530227947
2019-06-11,MMR,Píratar,141.00297324083252
2019-06-11,MMR,Samfylkingin,141.00297324083252
2019-06-11,MMR,Sjálfstæðisflokkurinn,216.400396432111
2019-06-11,MMR,Sósíalistaflokkurinn,55.81367690782953
2019-06-11,MMR,Vinstri Græn,110.64816650148663
2019-06-11,MMR,Viðreisn,93.02279484638255
2019-06-15,Gallup,Annað,31.012871287128714
2019-06-15,Gallup,Flokkur Fólksins,130.2540594059406
2019-06-15,Gallup,Framsóknarflokkurinn,266.7106930693069
2019-06-15,Gallup,Miðflokkurinn,353.54673267326734
2019-06-15,Gallup,Píratar,350.4454455445545
2019-06-15,Gallup,Samfylkingin,455.8892079207921
2019-06-15,Gallup,Sjálfstæðisflokkurinn,735.0050495049505
2019-06-15,Gallup,Sósíalistaflokkurinn,93.03861386138614
2019-06-15,Gallup,Vinstri Græn,403.1673267326733
2019-06-15,Gallup,Viðreisn,313.23
2019-07-10,MMR,Annað,20.089020771513354
2019-07-10,MMR,Flokkur Fólksins,96.4272997032641
2019-07-10,MMR,Framsóknarflokkurinn,168.7477744807122
2019-07-10,MMR,Miðflokkurinn,289.2818991097923
2019-07-10,MMR,Píratar,299.326409495549
2019-07-10,MMR,Samfylkingin,271.2017804154303
2019-07-10,MMR,Sjálfstæðisflokkurinn,381.6913946587537
2019-07-10,MMR,Sósíalistaflokkurinn,102.4540059347181
2019-07-10,MMR,Vinstri Græn,206.91691394658756
2019-07-10,MMR,Viðreisn,194.86350148367953
2019-07-13,Gallup,Annað,24.9206454816286
2019-07-13,Gallup,Flokkur Fólksins,92.20638828202583
2019-07-13,Gallup,Framsóknarflokkurinn,211.8254865938431
2019-07-13,Gallup,Miðflokkurinn,301.53981032770605
2019-07-13,Gallup,Píratar,316.4921976166832
2019-07-13,Gallup,Samfylkingin,341.4128430983118
2019-07-13,Gallup,Sjálfstæðisflokkurinn,538.2859424031777
2019-07-13,Gallup,Sósíalistaflokkurinn,79.74606554121152
2019-07-13,Gallup,Vinstri Græn,299.0477457795432
2019-07-13,Gallup,Viðreisn,304.0318748758689
2019-08-15,Gallup,Annað,39.401942517343905
2019-08-15,Gallup,Flokkur Fólksins,149.72738156590685
2019-08-15,Gallup,Framsóknarflokkurinn,327.0361228939545
2019-08-15,Gallup,Miðflokkurinn,527.9860297324083
2019-08-15,Gallup,Píratar,366.4380654112984
2019-08-15,Gallup,Samfylkingin,610.7301090188306
2019-08-15,Gallup,Sjálfstæðisflokkurinn,855.0221526263628
2019-08-15,Gallup,Sósíalistaflokkurinn,145.78718731417246
2019-08-15,Gallup,Vinstri Græn,504.344864222002
2019-08-15,Gallup,Viðreisn,449.18214469772056
2019-08-16,MMR,Annað,9.801980198019802
2019-08-16,MMR,Flokkur Fólksins,40.18811881188118
2019-08-16,MMR,Framsóknarflokkurinn,101.94059405940595
2019-08-16,MMR,Miðflokkurinn,127.42574257425743
2019-08-16,MMR,Píratar,110.76237623762377
2019-08-16,MMR,Samfylkingin,164.67326732673268
2019-08-16,MMR,Sjálfstæðisflokkurinn,187.21782178217822
2019-08-16,MMR,Sósíalistaflokkurinn,44.10891089108911
2019-08-16,MMR,Vinstri Græn,112.72277227722773
2019-08-16,MMR,Viðreisn,91.15841584158417
2019-09-13,MMR,Annað,10.356788899900891
2019-09-13,MMR,Flokkur Fólksins,41.427155599603566
2019-09-13,MMR,Framsóknarflokkurinn,122.21010901883052
2019-09-13,MMR,Miðflokkurinn,124.2814667988107
2019-09-13,MMR,Píratar,128.42418235877105
2019-09-13,MMR,Samfylkingin,153.2804757185332
2019-09-13,MMR,Sjálfstæðisflokkurinn,189.52923686818633
2019-09-13,MMR,Sósíalistaflokkurinn,37.28444003964321
2019-09-13,MMR,Vinstri Græn,132.56689791873143
2019-09-13,MMR,Viðreisn,105.63924677898908
2019-09-16,Gallup,Annað,42.357100297914606
2019-09-16,Gallup,Flokkur Fólksins,182.1355312810328
2019-09-16,Gallup,Framsóknarflokkurinn,334.6210923535254
2019-09-16,Gallup,Miðflokkurinn,520.9923336643496
2019-09-16,Gallup,Píratar,410.8638728897716
2019-09-16,Gallup,Samfylkingin,681.9493147964251
2019-09-16,Gallup,Sjálfstæðisflokkurinn,995.3918570009932
2019-09-16,Gallup,Sósíalistaflokkurinn,114.36417080436944
2019-09-16,Gallup,Vinstri Græn,508.28520357497524
2019-09-16,Gallup,Viðreisn,474.39952333664354
2019-10-04,MMR,Annað,21.02970297029703
2019-10-04,MMR,Flokkur Fólksins,117.76633663366336
2019-10-04,MMR,Framsóknarflokkurinn,212.39999999999998
2019-10-04,MMR,Miðflokkurinn,311.2396039603961
2019-10-04,MMR,Píratar,185.06138613861387
2019-10-04,MMR,Samfylkingin,296.51881188118807
2019-10-04,MMR,Sjálfstæðisflokkurinn,416.3881188118812
2019-10-04,MMR,Sósíalistaflokkurinn,115.66336633663366
2019-10-04,MMR,Vinstri Græn,216.60594059405943
2019-10-04,MMR,Viðreisn,231.32673267326732
2019-10-14,Gallup,Annað,52.05491559086396
2019-10-14,Gallup,Flokkur Fólksins,239.4526117179742
2019-10-14,Gallup,Framsóknarflokkurinn,426.8503078450844
2019-10-14,Gallup,Miðflokkurinn,598.6315292949356
2019-10-14,Gallup,Píratar,468.4942403177756
2019-10-14,Gallup,Samfylkingin,900.5500397219465
2019-10-14,Gallup,Sjálfstæðisflokkurinn,1181.646583912612
2019-10-14,Gallup,Sósíalistaflokkurinn,140.5482720953327
2019-10-14,Gallup,Vinstri Græn,697.5358689175771
2019-10-14,Gallup,Viðreisn,536.1656305858988
2019-10-23,MMR,Annað,9.623762376237622
2019-10-23,MMR,Flokkur Fólksins,76.99009900990097
2019-10-23,MMR,Framsóknarflokkurinn,96.23762376237623
2019-10-23,MMR,Miðflokkurinn,129.9207920792079
2019-10-23,MMR,Píratar,85.65148514851485
2019-10-23,MMR,Samfylkingin,147.24356435643563
2019-10-23,MMR,Sjálfstæðisflokkurinn,203.06138613861384
2019-10-23,MMR,Sósíalistaflokkurinn,33.68316831683168
2019-10-23,MMR,Vinstri Græn,93.35049504950493
2019-10-23,MMR,Viðreisn,96.23762376237623
2019-11-14,Gallup,Annað,61.554722222222225
2019-11-14,Gallup,Flokkur Fólksins,240.06341666666665
2019-11-14,Gallup,Framsóknarflokkurinn,480.1268333333333
2019-11-14,Gallup,Miðflokkurinn,794.0559166666667
2019-11-14,Gallup,Píratar,634.0136388888889
2019-11-14,Gallup,Samfylkingin,972.5646111111112
2019-11-14,Gallup,Sjálfstæðisflokkurinn,1335.737472222222
2019-11-14,Gallup,Sósíalistaflokkurinn,184.66416666666666
2019-11-14,Gallup,Vinstri Græn,837.1442222222222
2019-11-14,Gallup,Viðreisn,664.791
2019-11-19,MMR,Annað,10.494559841740852
2019-11-19,MMR,Flokkur Fólksins,66.11572700296736
2019-11-19,MMR,Framsóknarflokkurinn,98.648862512364
2019-11-19,MMR,Miðflokkurinn,176.3086053412463
2019-11-19,MMR,Píratar,113.3412462908012
2019-11-19,MMR,Samfylkingin,138.52818991097925
2019-11-19,MMR,Sjálfstæðisflokkurinn,189.9515331355094
2019-11-19,MMR,Sósíalistaflokkurinn,54.57171117705243
2019-11-19,MMR,Vinstri Græn,111.24233432245302
2019-11-19,MMR,Viðreisn,101.79723046488625
2019-12-16,MMR,Annað,10.049554013875126
2019-12-16,MMR,Flokkur Fólksins,40.1982160555005
2019-12-16,MMR,Framsóknarflokkurinn,83.41129831516355
2019-12-16,MMR,Miðflokkurinn,143.7086223984143
2019-12-16,MMR,Píratar,118.58473736372648
2019-12-16,MMR,Samfylkingin,144.7135777998018
2019-12-16,MMR,Sjálfstæðisflokkurinn,200.9910802775025
2019-12-16,MMR,Sósíalistaflokkurinn,63.31219028741329
2019-12-16,MMR,Vinstri Græn,103.5104063429138
2019-12-16,MMR,Viðreisn,105.52031714568881
2019-12-17,Gallup,Annað,44.71450746268657
2019-12-17,Gallup,Flokkur Fólksins,192.27238208955222
2019-12-17,Gallup,Framsóknarflokkurinn,384.54476417910445
2019-12-17,Gallup,Miðflokkurinn,567.8742447761193
2019-12-17,Gallup,Píratar,505.2739343283582
2019-12-17,Gallup,Samfylkingin,621.5316537313433
2019-12-17,Gallup,Sjálfstæðisflokkurinn,1015.019319402985
2019-12-17,Gallup,Sósíalistaflokkurinn,147.55787462686567
2019-12-17,Gallup,Vinstri Græn,478.4452298507463
2019-12-17,Gallup,Viðreisn,536.5740895522388
2020-01-08,MMR,Annað,20.386521308225966
2020-01-08,MMR,Flokkur Fólksins,71.35282457879089
2020-01-08,MMR,Framsóknarflokkurinn,167.1694747274529
2020-01-08,MMR,Miðflokkurinn,262.98612487611496
2020-01-08,MMR,Píratar,224.25173439048564
2020-01-08,MMR,Samfylkingin,342.49355797819624
2020-01-08,MMR,Sjálfstæðisflokkurinn,413.8463825569871
2020-01-08,MMR,Sósíalistaflokkurinn,114.16451932606539
2020-01-08,MMR,Vinstri Græn,226.2903865213082
2020-01-08,MMR,Viðreisn,214.05847373637263
2020-01-18,Gallup,Annað,44.72839800995025
2020-01-18,Gallup,Flokkur Fólksins,187.85927164179103
2020-01-18,Gallup,Framsóknarflokkurinn,348.8815044776119
