date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2008-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2008-12-01,08 Póstur og sími,"Vægi, %",0.0279,08 Póstur og sími,08 Póstur og sími,Samtals
2008-12-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0123,08 Póstur og sími,08 Póstur og sími,Samtals
2008-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-01-01,08 Póstur og sími,"Vægi, %",0.0278,08 Póstur og sími,08 Póstur og sími,Samtals
2009-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0016,08 Póstur og sími,08 Póstur og sími,Samtals
2009-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-02-01,08 Póstur og sími,"Vægi, %",0.0276,08 Póstur og sími,08 Póstur og sími,Samtals
2009-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-03-01,08 Póstur og sími,"Vægi, %",0.028399999999999998,08 Póstur og sími,08 Póstur og sími,Samtals
2009-03-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0229,08 Póstur og sími,08 Póstur og sími,Samtals
2009-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-04-01,08 Póstur og sími,"Vægi, %",0.0348,08 Póstur og sími,08 Póstur og sími,Samtals
2009-04-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0029,08 Póstur og sími,08 Póstur og sími,Samtals
2009-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-05-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2009-05-01,08 Póstur og sími,"Mánaðarbreyting, %",0.009899999999999999,08 Póstur og sími,08 Póstur og sími,Samtals
2009-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-06-01,08 Póstur og sími,"Vægi, %",0.034300000000000004,08 Póstur og sími,08 Póstur og sími,Samtals
2009-06-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-07-01,08 Póstur og sími,"Vægi, %",0.034300000000000004,08 Póstur og sími,08 Póstur og sími,Samtals
2009-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0013,08 Póstur og sími,08 Póstur og sími,Samtals
2009-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-08-01,08 Póstur og sími,"Vægi, %",0.0341,08 Póstur og sími,08 Póstur og sími,Samtals
2009-08-01,08 Póstur og sími,"Mánaðarbreyting, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-09-01,08 Póstur og sími,"Vægi, %",0.0338,08 Póstur og sími,08 Póstur og sími,Samtals
2009-09-01,08 Póstur og sími,"Mánaðarbreyting, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-10-01,08 Póstur og sími,"Vægi, %",0.0339,08 Póstur og sími,08 Póstur og sími,Samtals
2009-10-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0125,08 Póstur og sími,08 Póstur og sími,Samtals
2009-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",4e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-11-01,08 Póstur og sími,"Vægi, %",0.0336,08 Póstur og sími,08 Póstur og sími,Samtals
2009-11-01,08 Póstur og sími,"Mánaðarbreyting, %",2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2009-12-01,08 Póstur og sími,"Vægi, %",0.0335,08 Póstur og sími,08 Póstur og sími,Samtals
2009-12-01,08 Póstur og sími,"Mánaðarbreyting, %",-1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2009-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-01-01,08 Póstur og sími,"Vægi, %",0.0336,08 Póstur og sími,08 Póstur og sími,Samtals
2010-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0019,08 Póstur og sími,08 Póstur og sími,Samtals
2010-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-02-01,08 Póstur og sími,"Vægi, %",0.0336,08 Póstur og sími,08 Póstur og sími,Samtals
2010-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.011399999999999999,08 Póstur og sími,08 Póstur og sími,Samtals
2010-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",4e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-03-01,08 Póstur og sími,"Vægi, %",0.0335,08 Póstur og sími,08 Póstur og sími,Samtals
2010-03-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0013,08 Póstur og sími,08 Póstur og sími,Samtals
2010-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-04-01,08 Póstur og sími,"Vægi, %",0.037599999999999995,08 Póstur og sími,08 Póstur og sími,Samtals
2010-04-01,08 Póstur og sími,"Mánaðarbreyting, %",0.013999999999999999,08 Póstur og sími,08 Póstur og sími,Samtals
2010-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-05-01,08 Póstur og sími,"Vægi, %",0.0374,08 Póstur og sími,08 Póstur og sími,Samtals
2010-05-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-06-01,08 Póstur og sími,"Vægi, %",0.0375,08 Póstur og sími,08 Póstur og sími,Samtals
2010-06-01,08 Póstur og sími,"Mánaðarbreyting, %",-3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-07-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2010-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.018600000000000002,08 Póstur og sími,08 Póstur og sími,Samtals
2010-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",7.000000000000001e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-08-01,08 Póstur og sími,"Vægi, %",0.0384,08 Póstur og sími,08 Póstur og sími,Samtals
2010-08-01,08 Póstur og sími,"Mánaðarbreyting, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-09-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2010-09-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0022,08 Póstur og sími,08 Póstur og sími,Samtals
2010-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-10-01,08 Póstur og sími,"Vægi, %",0.0387,08 Póstur og sími,08 Póstur og sími,Samtals
2010-10-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0131,08 Póstur og sími,08 Póstur og sími,Samtals
2010-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-11-01,08 Póstur og sími,"Vægi, %",0.0387,08 Póstur og sími,08 Póstur og sími,Samtals
2010-11-01,08 Póstur og sími,"Mánaðarbreyting, %",-5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2010-12-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2010-12-01,08 Póstur og sími,"Mánaðarbreyting, %",-2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2010-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-01-01,08 Póstur og sími,"Vægi, %",0.038900000000000004,08 Póstur og sími,08 Póstur og sími,Samtals
2011-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-02-01,08 Póstur og sími,"Vægi, %",0.0392,08 Póstur og sími,08 Póstur og sími,Samtals
2011-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0203,08 Póstur og sími,08 Póstur og sími,Samtals
2011-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",8e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-03-01,08 Póstur og sími,"Vægi, %",0.0393,08 Póstur og sími,08 Póstur og sími,Samtals
2011-03-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0118,08 Póstur og sími,08 Póstur og sími,Samtals
2011-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-04-01,08 Póstur og sími,"Vægi, %",0.0388,08 Póstur og sími,08 Póstur og sími,Samtals
2011-04-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-05-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2011-05-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0019,08 Póstur og sími,08 Póstur og sími,Samtals
2011-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-06-01,08 Póstur og sími,"Vægi, %",0.0388,08 Póstur og sími,08 Póstur og sími,Samtals
2011-06-01,08 Póstur og sími,"Mánaðarbreyting, %",0.013600000000000001,08 Póstur og sími,08 Póstur og sími,Samtals
2011-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-07-01,08 Póstur og sími,"Vægi, %",0.039,08 Póstur og sími,08 Póstur og sími,Samtals
2011-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.004699999999999999,08 Póstur og sími,08 Póstur og sími,Samtals
2011-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-08-01,08 Póstur og sími,"Vægi, %",0.038900000000000004,08 Póstur og sími,08 Póstur og sími,Samtals
2011-08-01,08 Póstur og sími,"Mánaðarbreyting, %",-3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-09-01,08 Póstur og sími,"Vægi, %",0.038599999999999995,08 Póstur og sími,08 Póstur og sími,Samtals
2011-09-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-10-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2011-10-01,08 Póstur og sími,"Mánaðarbreyting, %",8e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-11-01,08 Póstur og sími,"Vægi, %",0.0385,08 Póstur og sími,08 Póstur og sími,Samtals
2011-11-01,08 Póstur og sími,"Mánaðarbreyting, %",-5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2011-12-01,08 Póstur og sími,"Vægi, %",0.0383,08 Póstur og sími,08 Póstur og sími,Samtals
2011-12-01,08 Póstur og sími,"Mánaðarbreyting, %",-5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2011-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-01-01,08 Póstur og sími,"Vægi, %",0.0388,08 Póstur og sími,08 Póstur og sími,Samtals
2012-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0149,08 Póstur og sími,08 Póstur og sími,Samtals
2012-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-02-01,08 Póstur og sími,"Vægi, %",0.038599999999999995,08 Póstur og sími,08 Póstur og sími,Samtals
2012-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.004,08 Póstur og sími,08 Póstur og sími,Samtals
2012-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-03-01,08 Póstur og sími,"Vægi, %",0.0387,08 Póstur og sími,08 Póstur og sími,Samtals
2012-03-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0143,08 Póstur og sími,08 Póstur og sími,Samtals
2012-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-04-01,08 Póstur og sími,"Vægi, %",0.034,08 Póstur og sími,08 Póstur og sími,Samtals
2012-04-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-05-01,08 Póstur og sími,"Vægi, %",0.034,08 Póstur og sími,08 Póstur og sími,Samtals
2012-05-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0015,08 Póstur og sími,08 Póstur og sími,Samtals
2012-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-06-01,08 Póstur og sími,"Vægi, %",0.0341,08 Póstur og sími,08 Póstur og sími,Samtals
2012-06-01,08 Póstur og sími,"Mánaðarbreyting, %",0.008199999999999999,08 Póstur og sími,08 Póstur og sími,Samtals
2012-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-07-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2012-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0175,08 Póstur og sími,08 Póstur og sími,Samtals
2012-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-08-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2012-08-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.001,08 Póstur og sími,08 Póstur og sími,Samtals
2012-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-09-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2012-09-01,08 Póstur og sími,"Mánaðarbreyting, %",2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2012-10-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2012-10-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0040999999999999995,08 Póstur og sími,08 Póstur og sími,Samtals
2012-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-11-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2012-11-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0036,08 Póstur og sími,08 Póstur og sími,Samtals
2012-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2012-12-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2012-12-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0017000000000000001,08 Póstur og sími,08 Póstur og sími,Samtals
2012-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",-1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-01-01,08 Póstur og sími,"Vægi, %",0.0355,08 Póstur og sími,08 Póstur og sími,Samtals
2013-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0268,08 Póstur og sími,08 Póstur og sími,Samtals
2013-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",9e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-02-01,08 Póstur og sími,"Vægi, %",0.035,08 Póstur og sími,08 Póstur og sími,Samtals
2013-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0012,08 Póstur og sími,08 Póstur og sími,Samtals
2013-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-03-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2013-03-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-04-01,08 Póstur og sími,"Vægi, %",0.0338,08 Póstur og sími,08 Póstur og sími,Samtals
2013-04-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0147,08 Póstur og sími,08 Póstur og sími,Samtals
2013-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-05-01,08 Póstur og sími,"Vægi, %",0.0344,08 Póstur og sími,08 Póstur og sími,Samtals
2013-05-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0191,08 Póstur og sími,08 Póstur og sími,Samtals
2013-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-06-01,08 Póstur og sími,"Vægi, %",0.0345,08 Póstur og sími,08 Póstur og sími,Samtals
2013-06-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0079,08 Póstur og sími,08 Póstur og sími,Samtals
2013-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-07-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2013-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.008,08 Póstur og sími,08 Póstur og sími,Samtals
2013-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-08-01,08 Póstur og sími,"Vægi, %",0.0348,08 Póstur og sími,08 Póstur og sími,Samtals
2013-08-01,08 Póstur og sími,"Mánaðarbreyting, %",-1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-09-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2013-09-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0070999999999999995,08 Póstur og sími,08 Póstur og sími,Samtals
2013-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-10-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2013-10-01,08 Póstur og sími,"Mánaðarbreyting, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2013-11-01,08 Póstur og sími,"Vægi, %",0.0348,08 Póstur og sími,08 Póstur og sími,Samtals
2013-11-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0023,08 Póstur og sími,08 Póstur og sími,Samtals
2013-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-12-01,08 Póstur og sími,"Vægi, %",0.0346,08 Póstur og sími,08 Póstur og sími,Samtals
2013-12-01,08 Póstur og sími,"Mánaðarbreyting, %",-8e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2013-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-01-01,08 Póstur og sími,"Vægi, %",0.0349,08 Póstur og sími,08 Póstur og sími,Samtals
2014-01-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0018,08 Póstur og sími,08 Póstur og sími,Samtals
2014-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-02-01,08 Póstur og sími,"Vægi, %",0.0348,08 Póstur og sími,08 Póstur og sími,Samtals
2014-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0027,08 Póstur og sími,08 Póstur og sími,Samtals
2014-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-03-01,08 Póstur og sími,"Vægi, %",0.0347,08 Póstur og sími,08 Póstur og sími,Samtals
2014-03-01,08 Póstur og sími,"Mánaðarbreyting, %",-7.000000000000001e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-04-01,08 Póstur og sími,"Vægi, %",0.031,08 Póstur og sími,08 Póstur og sími,Samtals
2014-04-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0352,08 Póstur og sími,08 Póstur og sími,Samtals
2014-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",-0.0011,08 Póstur og sími,08 Póstur og sími,Samtals
2014-05-01,08 Póstur og sími,"Vægi, %",0.031,08 Póstur og sími,08 Póstur og sími,Samtals
2014-05-01,08 Póstur og sími,"Mánaðarbreyting, %",7.000000000000001e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-06-01,08 Póstur og sími,"Vægi, %",0.030899999999999997,08 Póstur og sími,08 Póstur og sími,Samtals
2014-06-01,08 Póstur og sími,"Mánaðarbreyting, %",-8e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-06-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-07-01,08 Póstur og sími,"Vægi, %",0.0315,08 Póstur og sími,08 Póstur og sími,Samtals
2014-07-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0178,08 Póstur og sími,08 Póstur og sími,Samtals
2014-07-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-08-01,08 Póstur og sími,"Vægi, %",0.032,08 Póstur og sími,08 Póstur og sími,Samtals
2014-08-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0199,08 Póstur og sími,08 Póstur og sími,Samtals
2014-08-01,08 Póstur og sími,"Áhrif á vísitölu, %",6e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-09-01,08 Póstur og sími,"Vægi, %",0.0321,08 Póstur og sími,08 Póstur og sími,Samtals
2014-09-01,08 Póstur og sími,"Mánaðarbreyting, %",-7.000000000000001e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2014-09-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-10-01,08 Póstur og sími,"Vægi, %",0.032,08 Póstur og sími,08 Póstur og sími,Samtals
2014-10-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0011,08 Póstur og sími,08 Póstur og sími,Samtals
2014-10-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-11-01,08 Póstur og sími,"Vægi, %",0.0321,08 Póstur og sími,08 Póstur og sími,Samtals
2014-11-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0012,08 Póstur og sími,08 Póstur og sími,Samtals
2014-11-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2014-12-01,08 Póstur og sími,"Vægi, %",0.0323,08 Póstur og sími,08 Póstur og sími,Samtals
2014-12-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0092,08 Póstur og sími,08 Póstur og sími,Samtals
2014-12-01,08 Póstur og sími,"Áhrif á vísitölu, %",3e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2015-01-01,08 Póstur og sími,"Vægi, %",0.0321,08 Póstur og sími,08 Póstur og sími,Samtals
2015-01-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0125,08 Póstur og sími,08 Póstur og sími,Samtals
2015-01-01,08 Póstur og sími,"Áhrif á vísitölu, %",-4e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2015-02-01,08 Póstur og sími,"Vægi, %",0.032400000000000005,08 Póstur og sími,08 Póstur og sími,Samtals
2015-02-01,08 Póstur og sími,"Mánaðarbreyting, %",0.015700000000000002,08 Póstur og sími,08 Póstur og sími,Samtals
2015-02-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2015-03-01,08 Póstur og sími,"Vægi, %",0.0321,08 Póstur og sími,08 Póstur og sími,Samtals
2015-03-01,08 Póstur og sími,"Mánaðarbreyting, %",1e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2015-03-01,08 Póstur og sími,"Áhrif á vísitölu, %",0,08 Póstur og sími,08 Póstur og sími,Samtals
2015-04-01,08 Póstur og sími,"Vægi, %",0.0327,08 Póstur og sími,08 Póstur og sími,Samtals
2015-04-01,08 Póstur og sími,"Mánaðarbreyting, %",-0.0059,08 Póstur og sími,08 Póstur og sími,Samtals
2015-04-01,08 Póstur og sími,"Áhrif á vísitölu, %",-2e-4,08 Póstur og sími,08 Póstur og sími,Samtals
2015-05-01,08 Póstur og sími,"Vægi, %",0.0331,08 Póstur og sími,08 Póstur og sími,Samtals
2015-05-01,08 Póstur og sími,"Mánaðarbreyting, %",0.0167,08 Póstur og sími,08 Póstur og sími,Samtals
2015-05-01,08 Póstur og sími,"Áhrif á vísitölu, %",5e-4,08 Póstur og sími,08 Póstur og sími,Samtals
