date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2007-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.065,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0048,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06509999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0018,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0645,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0043,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0645,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0045000000000000005,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0645,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0058,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0646,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.009399999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2007-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",6e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06480000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0039000000000000003,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0639,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-02-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-02-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-03-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0635,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-03-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0079,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-03-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-04-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0643,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-04-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0147,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-04-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-05-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0643,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-05-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0131,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-05-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",8e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-06-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0643,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-06-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.009300000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-06-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",6e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0646,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.013600000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",9e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0647,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0109,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",7.000000000000001e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0649,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.011399999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",7.000000000000001e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0647,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0187,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.0012,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0642,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0087,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",6e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0645,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.021400000000000002,12 Aðrar vörur og þjónusta,Samtals,Samtals
2008-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.0014000000000000002,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0645,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0058,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0646,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-02-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0067,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-02-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-03-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0654,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-03-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0058,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-03-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-04-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0724,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-04-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.008199999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-04-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-6e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-05-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0721,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-05-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0066,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-05-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-06-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0722,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-06-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0154,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-06-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.0011,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0724,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0048,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0724,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0048,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0723,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0068000000000000005,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0718,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0036,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0712,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0716,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.01,12 Aðrar vörur og þjónusta,Samtals,Samtals
2009-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",7.000000000000001e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0732,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0194,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.0014000000000000002,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0725,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-02-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0013,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-02-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-03-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0725,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-03-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.005600000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-03-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-04-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0716,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-04-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-04-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-05-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0716,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-05-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0029,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-05-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-06-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0722,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-06-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0054,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-06-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0725,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.0017000000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0723,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-9e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0721,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.0025,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.07139999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.003,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0713,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0712,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",7.000000000000001e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2010-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0723,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.006500000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.07150000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-02-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",8e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-02-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-03-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0712,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-03-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0054,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-03-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-04-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06570000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-04-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0048,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-04-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-05-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06559999999999999,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-05-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0064,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-05-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-06-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0655,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-06-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0046,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-06-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0659,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0068000000000000005,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0659,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0024,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.066,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.008,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0663,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0077,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0661,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.0022,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0659,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",4e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2011-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0668,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0161,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0.0011,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0664,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-02-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0039000000000000003,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-02-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-03-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06570000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-03-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-03-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-04-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.06280000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-04-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.005,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-04-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-05-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0629,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-05-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0017000000000000001,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-05-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-06-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0632,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-06-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0092,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-06-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",6e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-07-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0636,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-07-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-07-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-08-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0636,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-08-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",-0.0014000000000000002,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-08-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",-1e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-09-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0632,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-09-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-09-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",0,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-10-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0633,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-10-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0039000000000000003,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-10-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-11-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0633,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-11-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0038,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-11-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",2e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-12-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0635,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-12-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0042,12 Aðrar vörur og þjónusta,Samtals,Samtals
2012-12-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",3e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2013-01-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0639,12 Aðrar vörur og þjónusta,Samtals,Samtals
2013-01-01,12 Aðrar vörur og þjónusta,"Mánaðarbreyting, %",0.0085,12 Aðrar vörur og þjónusta,Samtals,Samtals
2013-01-01,12 Aðrar vörur og þjónusta,"Áhrif á vísitölu, %",5e-4,12 Aðrar vörur og þjónusta,Samtals,Samtals
2013-02-01,12 Aðrar vörur og þjónusta,"Vægi, %",0.0632,12 Aðrar vörur og þjónusta,Samtals,Samtals
